Date,Open,High,Low,Close,Volume
2019-05-09 00:00:00+00:00,5982.32,6183.04,5982.32,6174.53,16784645411
2019-05-10 00:00:00+00:00,6175.82,6434.62,6161.52,6378.85,19419875368
2019-05-11 00:00:00+00:00,6379.67,7333.0,6375.7,7204.77,28867562329
2019-05-12 00:00:00+00:00,7203.51,7503.87,6815.77,6972.37,27773333680
2019-05-13 00:00:00+00:00,6971.18,8047.41,6898.28,7814.92,28677672181
2019-05-14 00:00:00+00:00,7807.88,8268.71,7696.39,7994.42,32031452227
2019-05-15 00:00:00+00:00,7989.37,8216.42,7899.11,8205.17,28344112920
2019-05-16 00:00:00+00:00,8194.5,8320.82,7729.61,7884.91,33167197581
2019-05-17 00:00:00+00:00,7886.93,7929.15,7038.12,7343.9,30066644905
2019-05-18 00:00:00+00:00,7341.66,7447.27,7251.5,7271.21,21354286562
2019-05-19 00:00:00+00:00,7267.96,8261.94,7267.96,8197.69,25902422040
2019-05-20 00:00:00+00:00,8196.92,8200.97,7678.78,7978.31,23843404340
2019-05-21 00:00:00+00:00,7977.97,8062.17,7843.34,7963.33,25127245056
2019-05-22 00:00:00+00:00,7956.29,7997.61,7615.99,7680.07,24719473175
2019-05-23 00:00:00+00:00,7677.27,7943.79,7533.2,7881.85,24457107820
2019-05-24 00:00:00+00:00,7881.7,8140.72,7824.45,7987.37,25919126991
2019-05-25 00:00:00+00:00,7991.89,8117.93,7965.98,8052.54,22256813107
2019-05-26 00:00:00+00:00,8055.21,8687.52,7924.67,8673.22,26677970091
2019-05-27 00:00:00+00:00,8674.07,8907.17,8668.71,8805.78,27949839564
2019-05-28 00:00:00+00:00,8802.76,8807.02,8634.72,8719.96,24226919267
2019-05-29 00:00:00+00:00,8718.59,8755.85,8482.73,8659.49,23473479966
2019-05-30 00:00:00+00:00,8661.76,9008.31,8221.27,8319.47,29246528551
2019-05-31 00:00:00+00:00,8320.29,8586.66,8172.55,8574.5,25365190957
2019-06-01 00:00:00+00:00,8573.84,8625.6,8481.58,8564.02,22488303544
2019-06-02 00:00:00+00:00,8565.47,8809.3,8561.24,8742.96,20266216022
2019-06-03 00:00:00+00:00,8741.75,8743.5,8204.19,8209.0,22004511436
2019-06-04 00:00:00+00:00,8210.99,8210.99,7564.49,7707.77,24609731549
2019-06-05 00:00:00+00:00,7704.34,7901.85,7668.67,7824.23,21760923463
2019-06-06 00:00:00+00:00,7819.63,7937.34,7571.47,7822.02,19474611077
2019-06-07 00:00:00+00:00,7826.9,8126.15,7788.37,8043.95,19141423231
2019-06-08 00:00:00+00:00,8036.77,8076.89,7837.61,7954.13,16522722810
2019-06-09 00:00:00+00:00,7949.67,7975.97,7583.22,7688.08,16610726547
2019-06-10 00:00:00+00:00,7692.28,8031.91,7586.73,8000.33,18689275117
2019-06-11 00:00:00+00:00,8004.24,8026.39,7772.8,7927.71,17107279932
2019-06-12 00:00:00+00:00,7925.43,8196.65,7862.36,8145.86,19034432883
2019-06-13 00:00:00+00:00,8145.55,8311.57,8087.06,8230.92,18669407147
2019-06-14 00:00:00+00:00,8230.9,8710.64,8183.39,8693.83,19831162906
2019-06-15 00:00:00+00:00,8689.75,8859.13,8618.4,8838.38,18371033226
2019-06-16 00:00:00+00:00,8841.44,9335.87,8814.56,8994.49,23348550311
2019-06-17 00:00:00+00:00,8988.92,9416.41,8988.92,9320.35,15562951919
2019-06-18 00:00:00+00:00,9335.47,9348.37,9004.9,9081.76,15848210536
2019-06-19 00:00:00+00:00,9078.73,9299.62,9070.4,9273.52,15546809946
2019-06-20 00:00:00+00:00,9273.06,9594.42,9232.48,9527.16,17846823784
2019-06-21 00:00:00+00:00,9525.07,10144.56,9525.07,10144.56,20624008643
2019-06-22 00:00:00+00:00,10175.92,11157.35,10107.04,10701.69,29995204861
2019-06-23 00:00:00+00:00,10696.69,11246.14,10556.1,10855.37,20998326502
2019-06-24 00:00:00+00:00,10853.74,11065.9,10610.43,11011.1,19271652365
2019-06-25 00:00:00+00:00,11007.2,11790.92,11007.2,11790.92,24879684533
2019-06-26 00:00:00+00:00,11778.58,13796.49,11755.6,13016.23,45105733173
2019-06-27 00:00:00+00:00,13017.12,13311.14,10491.85,11182.81,39977475223
2019-06-28 00:00:00+00:00,11162.17,12445.17,10914.5,12407.33,35087757766
2019-06-29 00:00:00+00:00,12400.76,12400.91,11508.38,11959.37,29923961128
2019-06-30 00:00:00+00:00,11931.99,12178.38,10799.01,10817.16,27256473494
2019-07-01 00:00:00+00:00,10796.93,11206.44,10089.31,10583.13,29378589324
2019-07-02 00:00:00+00:00,10588.68,10912.19,9737.88,10801.68,31015895223
2019-07-03 00:00:00+00:00,10818.16,11968.08,10818.16,11961.27,30796494294
2019-07-04 00:00:00+00:00,11972.72,12006.08,11166.57,11215.44,25920294033
2019-07-05 00:00:00+00:00,11203.1,11395.66,10874.96,10978.46,23838480210
2019-07-06 00:00:00+00:00,10982.54,11620.96,10982.54,11208.55,21092024306
2019-07-07 00:00:00+00:00,11217.62,11541.62,11148.8,11450.85,19369044277
2019-07-08 00:00:00+00:00,11446.6,12345.83,11393.37,12285.96,23482551458
2019-07-09 00:00:00+00:00,12284.33,12779.13,12233.26,12573.81,28167921523
2019-07-10 00:00:00+00:00,12571.54,13129.53,11710.98,12156.51,33627574244
2019-07-11 00:00:00+00:00,12139.71,12144.62,11158.92,11358.66,28595327690
2019-07-12 00:00:00+00:00,11354.3,11905.49,11179.14,11815.99,23534692797
2019-07-13 00:00:00+00:00,11813.13,11841.96,10908.48,11392.38,21042616384
2019-07-14 00:00:00+00:00,11381.02,11451.2,10234.58,10256.06,22486000001
2019-07-15 00:00:00+00:00,10257.84,11052.77,9992.01,10895.09,25384047207
2019-07-16 00:00:00+00:00,10896.65,10996.63,9448.11,9477.64,24151199070
2019-07-17 00:00:00+00:00,9471.21,9963.13,9163.13,9693.8,24569921549
2019-07-18 00:00:00+00:00,9698.5,10736.84,9376.8,10666.48,25187024648
2019-07-19 00:00:00+00:00,10653.96,10716.98,10229.63,10530.73,20727426310
2019-07-20 00:00:00+00:00,10525.82,11048.66,10451.28,10767.14,20206615155
2019-07-21 00:00:00+00:00,10777.53,10841.89,10389.6,10599.11,17130580467
2019-07-22 00:00:00+00:00,10596.95,10651.79,10154.92,10343.11,16334414913
2019-07-23 00:00:00+00:00,10346.75,10346.75,9883.59,9900.77,17851916995
2019-07-24 00:00:00+00:00,9887.73,9908.8,9614.31,9811.93,17398734322
2019-07-25 00:00:00+00:00,9809.1,10154.25,9773.96,9911.84,15821952090
2019-07-26 00:00:00+00:00,9913.13,9916.52,9717.98,9870.3,14495714483
2019-07-27 00:00:00+00:00,9871.17,10167.32,9411.52,9477.68,16817809536
2019-07-28 00:00:00+00:00,9491.63,9575.54,9252.3,9552.86,13738687093
2019-07-29 00:00:00+00:00,9548.18,9681.65,9472.95,9519.15,13791445323
2019-07-30 00:00:00+00:00,9522.33,9701.76,9437.34,9607.42,13829811132
2019-07-31 00:00:00+00:00,9604.05,10085.63,9598.1,10085.63,16631520648
2019-08-01 00:00:00+00:00,10077.44,10446.92,9922.02,10399.67,17165337858
2019-08-02 00:00:00+00:00,10402.04,10657.95,10371.01,10518.17,17489094082
2019-08-03 00:00:00+00:00,10519.28,10946.78,10503.5,10821.73,15352685061
2019-08-04 00:00:00+00:00,10821.63,11009.21,10620.28,10970.18,16530894787
2019-08-05 00:00:00+00:00,10960.74,11895.09,10960.74,11805.65,23875988832
2019-08-06 00:00:00+00:00,11811.54,12273.82,11290.73,11478.17,23635107660
2019-08-07 00:00:00+00:00,11476.19,12036.99,11433.7,11941.97,22194988641
2019-08-08 00:00:00+00:00,11954.04,11979.42,11556.17,11966.41,19481591730
2019-08-09 00:00:00+00:00,11953.47,11970.46,11709.75,11862.94,18339989960
2019-08-10 00:00:00+00:00,11861.56,11915.66,11323.9,11354.02,18125355447
2019-08-11 00:00:00+00:00,11349.74,11523.58,11248.29,11523.58,15774371518
2019-08-12 00:00:00+00:00,11528.19,11528.19,11320.95,11382.62,13647198229
2019-08-13 00:00:00+00:00,11385.05,11420.05,10830.33,10895.83,16681503537
2019-08-14 00:00:00+00:00,10889.49,10889.56,10028.14,10051.7,19990838300
2019-08-15 00:00:00+00:00,10038.42,10437.41,9675.32,10311.55,22899115082
2019-08-16 00:00:00+00:00,10319.42,10524.35,9855.48,10374.34,20228207096
2019-08-17 00:00:00+00:00,10358.72,10452.62,10086.7,10231.74,13778035685
2019-08-18 00:00:00+00:00,10233.01,10487.07,10119.09,10345.81,12999813869
2019-08-19 00:00:00+00:00,10350.28,10916.05,10313.2,10916.05,16038264603
2019-08-20 00:00:00+00:00,10916.35,10947.04,10618.96,10763.23,15053082175
2019-08-21 00:00:00+00:00,10764.57,10798.73,9962.72,10138.05,19473084768
2019-08-22 00:00:00+00:00,10142.52,10233.0,9831.46,10131.06,17097508856
2019-08-23 00:00:00+00:00,10136.31,10442.44,10078.19,10407.96,15627023886
2019-08-24 00:00:00+00:00,10407.64,10418.02,9982.3,10159.96,15451030650
2019-08-25 00:00:00+00:00,10160.74,10304.62,10008.79,10138.52,14153856610
2019-08-26 00:00:00+00:00,10126.3,10512.33,10126.3,10370.82,18438654080
2019-08-27 00:00:00+00:00,10372.83,10381.33,10087.3,10185.5,14762609503
2019-08-28 00:00:00+00:00,10203.43,10279.37,9716.66,9754.42,17603790323
2019-08-29 00:00:00+00:00,9756.79,9756.79,9421.63,9510.2,17045878501
2019-08-30 00:00:00+00:00,9514.84,9656.12,9428.3,9598.17,13595263986
2019-08-31 00:00:00+00:00,9597.54,9673.22,9531.8,9630.66,11454806419
2019-09-01 00:00:00+00:00,9630.59,9796.76,9582.94,9757.97,11445355859
2019-09-02 00:00:00+00:00,9757.47,10396.59,9730.65,10346.76,17248102294
2019-09-03 00:00:00+00:00,10345.73,10736.1,10308.55,10623.54,19384917989
2019-09-04 00:00:00+00:00,10621.18,10762.64,10434.71,10594.49,16742664769
2019-09-05 00:00:00+00:00,10588.18,10627.27,10516.42,10575.53,14551239508
2019-09-06 00:00:00+00:00,10578.2,10898.76,10292.3,10353.3,19536574783
2019-09-07 00:00:00+00:00,10353.93,10558.67,10348.92,10517.25,15307366476
2019-09-08 00:00:00+00:00,10518.11,10595.64,10409.09,10441.28,13670567493
2019-09-09 00:00:00+00:00,10443.23,10450.31,10144.93,10334.97,17595943368
2019-09-10 00:00:00+00:00,10336.41,10394.35,10020.57,10115.98,14906809639
2019-09-11 00:00:00+00:00,10123.04,10215.95,9980.78,10178.37,15428063426
2019-09-12 00:00:00+00:00,10176.82,10442.25,10099.24,10410.13,15323563925
2019-09-13 00:00:00+00:00,10415.36,10441.49,10226.6,10360.55,14109864675
2019-09-14 00:00:00+00:00,10345.4,10422.13,10291.69,10358.05,13468713124
2019-09-15 00:00:00+00:00,10356.47,10387.04,10313.09,10347.71,12043433567
2019-09-16 00:00:00+00:00,10347.22,10386.87,10189.74,10276.79,15160167779
2019-09-17 00:00:00+00:00,10281.51,10296.77,10199.74,10241.27,15304603363
2019-09-18 00:00:00+00:00,10247.8,10275.93,10191.47,10198.25,16169268880
2019-09-19 00:00:00+00:00,10200.5,10295.67,9851.69,10266.42,19937691247
2019-09-20 00:00:00+00:00,10266.32,10285.87,10132.19,10181.64,14734189639
2019-09-21 00:00:00+00:00,10183.65,10188.1,10000.71,10019.72,13425266806
2019-09-22 00:00:00+00:00,10024.12,10074.44,9922.53,10070.39,13199651698
2019-09-23 00:00:00+00:00,10067.96,10074.24,9727.14,9729.32,15144925408
2019-09-24 00:00:00+00:00,9729.32,9804.32,8370.8,8620.57,25002886689
2019-09-25 00:00:00+00:00,8603.43,8744.83,8325.4,8486.99,21744728353
2019-09-26 00:00:00+00:00,8487.67,8515.69,7895.63,8118.97,19258205289
2019-09-27 00:00:00+00:00,8113.1,8271.52,7965.92,8251.85,16408941156
2019-09-28 00:00:00+00:00,8251.27,8285.62,8125.43,8245.92,14141152736
2019-09-29 00:00:00+00:00,8246.04,8261.71,7990.5,8104.19,13034629109
2019-09-30 00:00:00+00:00,8104.23,8314.23,7830.76,8293.87,17115474183
2019-10-01 00:00:00+00:00,8299.72,8497.69,8232.68,8343.28,15305343413
2019-10-02 00:00:00+00:00,8344.21,8393.04,8227.7,8393.04,13125712443
2019-10-03 00:00:00+00:00,8390.77,8414.23,8146.44,8259.99,13668823409
2019-10-04 00:00:00+00:00,8259.49,8260.06,8151.24,8205.94,13139456229
2019-10-05 00:00:00+00:00,8210.15,8215.53,8071.12,8151.5,12200497197
2019-10-06 00:00:00+00:00,8149.88,8161.41,7958.85,7988.16,13160830305
2019-10-07 00:00:00+00:00,7989.12,8308.45,7905.77,8245.62,18009742607
2019-10-08 00:00:00+00:00,8246.85,8332.71,8185.76,8228.78,15592264032
2019-10-09 00:00:00+00:00,8229.84,8627.71,8169.3,8595.74,19384942333
2019-10-10 00:00:00+00:00,8585.28,8625.27,8471.93,8586.47,17618660671
2019-10-11 00:00:00+00:00,8585.26,8721.78,8316.18,8321.76,19604381101
2019-10-12 00:00:00+00:00,8315.67,8415.24,8313.34,8336.56,14532641605
2019-10-13 00:00:00+00:00,8336.9,8470.99,8276.61,8321.01,13808286059
2019-10-14 00:00:00+00:00,8320.83,8390.21,8284.13,8374.69,15151387859
2019-10-15 00:00:00+00:00,8373.46,8410.71,8182.71,8205.37,15220412632
2019-10-16 00:00:00+00:00,8204.67,8216.81,7985.09,8047.53,16071646996
2019-10-17 00:00:00+00:00,8047.81,8134.83,8000.94,8103.91,14313052244
2019-10-18 00:00:00+00:00,8100.93,8138.41,7902.16,7973.21,15651592610
2019-10-19 00:00:00+00:00,7973.8,8082.63,7944.78,7988.56,13797825640
2019-10-20 00:00:00+00:00,7997.81,8281.82,7949.44,8222.08,15504249442
2019-10-21 00:00:00+00:00,8225.12,8296.69,8196.42,8243.72,15868748866
2019-10-22 00:00:00+00:00,8243.4,8296.65,8074.46,8078.2,16803377857
2019-10-23 00:00:00+00:00,8076.23,8093.0,7469.32,7514.67,21942878958
2019-10-24 00:00:00+00:00,7509.73,7532.87,7446.99,7493.49,16268708849
2019-10-25 00:00:00+00:00,7490.7,8691.54,7479.98,8660.7,28705065488
2019-10-26 00:00:00+00:00,8667.58,10021.74,8662.62,9244.97,44496255609
2019-10-27 00:00:00+00:00,9241.71,9749.53,9112.54,9551.71,32593129501
2019-10-28 00:00:00+00:00,9565.1,9805.12,9256.15,9256.15,30948255332
2019-10-29 00:00:00+00:00,9248.44,9516.18,9232.65,9427.69,28426779937
2019-10-30 00:00:00+00:00,9422.46,9426.87,9085.37,9205.73,27706531577
2019-10-31 00:00:00+00:00,9202.46,9383.16,9028.72,9199.58,26583653947
2019-11-01 00:00:00+00:00,9193.99,9275.66,9132.05,9261.1,24324691031
2019-11-02 00:00:00+00:00,9259.78,9377.49,9249.59,9324.72,21242676385
2019-11-03 00:00:00+00:00,9324.79,9379.81,9141.25,9235.35,21132220847
2019-11-04 00:00:00+00:00,9235.61,9505.05,9191.49,9412.61,26170255634
2019-11-05 00:00:00+00:00,9413.0,9457.42,9256.93,9342.53,26198609048
2019-11-06 00:00:00+00:00,9340.86,9423.24,9305.91,9360.88,23133895765
2019-11-07 00:00:00+00:00,9352.39,9368.48,9202.35,9267.56,22700383839
2019-11-08 00:00:00+00:00,9265.37,9272.76,8775.53,8804.88,24333037836
2019-11-09 00:00:00+00:00,8809.47,8891.82,8793.16,8813.58,17578630606
2019-11-10 00:00:00+00:00,8812.49,9103.83,8806.16,9055.53,20587919881
2019-11-11 00:00:00+00:00,9056.92,9081.28,8700.61,8757.79,20265510765
2019-11-12 00:00:00+00:00,8759.75,8853.77,8685.43,8815.66,20309769107
2019-11-13 00:00:00+00:00,8812.03,8836.84,8761.65,8808.26,17545755405
2019-11-14 00:00:00+00:00,8811.94,8826.94,8692.55,8708.09,19084739975
2019-11-15 00:00:00+00:00,8705.71,8730.87,8484.84,8491.99,21796856471
2019-11-16 00:00:00+00:00,8491.17,8592.0,8473.97,8550.76,16495389808
2019-11-17 00:00:00+00:00,8549.47,8727.79,8500.97,8577.98,18668638897
2019-11-18 00:00:00+00:00,8573.98,8653.28,8273.57,8309.29,21579470673
2019-11-19 00:00:00+00:00,8305.13,8408.52,8099.96,8206.15,21083613816
2019-11-20 00:00:00+00:00,8203.61,8237.24,8010.51,8027.27,20764300437
2019-11-21 00:00:00+00:00,8023.64,8110.1,7597.38,7642.75,22514243371
2019-11-22 00:00:00+00:00,7643.57,7697.38,6936.71,7296.58,34242315785
2019-11-23 00:00:00+00:00,7296.16,7442.26,7151.42,7397.8,21008924418
2019-11-24 00:00:00+00:00,7398.63,7408.58,7029.29,7047.92,30433517289
2019-11-25 00:00:00+00:00,7039.98,7319.86,6617.17,7146.13,42685231262
2019-11-26 00:00:00+00:00,7145.16,7320.23,7098.57,7218.37,21129505542
2019-11-27 00:00:00+00:00,7220.88,7619.69,6974.17,7531.66,23991412764
2019-11-28 00:00:00+00:00,7536.82,7730.07,7454.12,7463.11,19050116751
2019-11-29 00:00:00+00:00,7466.73,7781.18,7460.76,7761.24,19709695456
2019-11-30 00:00:00+00:00,7764.06,7836.1,7515.85,7569.63,17158194786
2019-12-01 00:00:00+00:00,7571.62,7571.62,7291.34,7424.29,18720708479
2019-12-02 00:00:00+00:00,7424.04,7474.82,7233.4,7321.99,17082040706
2019-12-03 00:00:00+00:00,7323.98,7418.86,7229.36,7320.15,14797485769
2019-12-04 00:00:00+00:00,7320.12,7539.78,7170.92,7252.03,21664240918
2019-12-05 00:00:00+00:00,7253.24,7743.43,7232.68,7448.31,18816085231
2019-12-06 00:00:00+00:00,7450.56,7547.0,7392.18,7547.0,18104466307
2019-12-07 00:00:00+00:00,7547.27,7589.95,7525.71,7556.24,15453520564
2019-12-08 00:00:00+00:00,7551.34,7634.61,7476.09,7564.35,15409908086
2019-12-09 00:00:00+00:00,7561.8,7618.09,7365.99,7400.9,17872021272
2019-12-10 00:00:00+00:00,7397.13,7424.02,7246.04,7278.12,18249031195
2019-12-11 00:00:00+00:00,7277.2,7324.16,7195.53,7217.43,16350490689
2019-12-12 00:00:00+00:00,7216.74,7266.64,7164.74,7243.13,18927080224
2019-12-13 00:00:00+00:00,7244.66,7293.56,7227.12,7269.68,17125736940
2019-12-14 00:00:00+00:00,7268.9,7308.84,7097.21,7124.67,17137029730
2019-12-15 00:00:00+00:00,7124.24,7181.08,6924.38,7152.3,16881129804
2019-12-16 00:00:00+00:00,7153.66,7171.17,6903.68,6932.48,20213265950
2019-12-17 00:00:00+00:00,6931.32,6964.08,6587.97,6640.52,22363804217
2019-12-18 00:00:00+00:00,6647.7,7324.98,6540.05,7276.8,31836522778
2019-12-19 00:00:00+00:00,7277.59,7346.6,7041.38,7202.84,25904604416
2019-12-20 00:00:00+00:00,7208.64,7257.92,7086.12,7218.82,22633815180
2019-12-21 00:00:00+00:00,7220.59,7223.23,7112.74,7191.16,19312552168
2019-12-22 00:00:00+00:00,7191.19,7518.03,7167.18,7511.59,23134537956
2019-12-23 00:00:00+00:00,7508.9,7656.18,7326.19,7355.63,27831788041
2019-12-24 00:00:00+00:00,7354.39,7535.72,7269.53,7322.53,22991622105
2019-12-25 00:00:00+00:00,7325.76,7357.02,7220.99,7275.16,21559505149
2019-12-26 00:00:00+00:00,7274.8,7388.3,7200.39,7238.97,22787010034
2019-12-27 00:00:00+00:00,7238.14,7363.53,7189.93,7290.09,22777360996
2019-12-28 00:00:00+00:00,7289.03,7399.04,7286.91,7317.99,21365673026
2019-12-29 00:00:00+00:00,7317.65,7513.95,7279.87,7422.65,22445257702
2019-12-30 00:00:00+00:00,7420.27,7454.82,7276.31,7293.0,22874131672
2019-12-31 00:00:00+00:00,7294.44,7335.29,7169.78,7193.6,21167946112
2020-01-01 00:00:00+00:00,7194.89,7254.33,7174.94,7200.17,18565664997
2020-01-02 00:00:00+00:00,7202.55,7212.16,6935.27,6985.47,20802083465
2020-01-03 00:00:00+00:00,6984.43,7413.72,6915.0,7344.88,28111481032
2020-01-04 00:00:00+00:00,7345.38,7427.39,7309.51,7410.66,18444271275
2020-01-05 00:00:00+00:00,7410.45,7544.5,7400.54,7411.32,19725074095
2020-01-06 00:00:00+00:00,7410.45,7781.87,7409.29,7769.22,23276261598
2020-01-07 00:00:00+00:00,7768.68,8178.22,7768.23,8163.69,28767291327
2020-01-08 00:00:00+00:00,8161.94,8396.74,7956.77,8079.86,31672559265
2020-01-09 00:00:00+00:00,8082.3,8082.3,7842.4,7879.07,24045990466
2020-01-10 00:00:00+00:00,7878.31,8166.55,7726.77,8166.55,28714583844
2020-01-11 00:00:00+00:00,8162.19,8218.36,8029.64,8037.54,25521165085
2020-01-12 00:00:00+00:00,8033.26,8200.06,8009.06,8192.49,22903438381
2020-01-13 00:00:00+00:00,8189.77,8197.79,8079.7,8144.19,22482910688
2020-01-14 00:00:00+00:00,8140.93,8879.51,8140.93,8827.76,44841784107
2020-01-15 00:00:00+00:00,8825.34,8890.12,8657.19,8807.01,40102834650
2020-01-16 00:00:00+00:00,8812.48,8846.46,8612.1,8723.79,31313981931
2020-01-17 00:00:00+00:00,8725.21,8958.12,8677.32,8929.04,36372139320
2020-01-18 00:00:00+00:00,8927.21,9012.2,8827.33,8942.81,32337772627
2020-01-19 00:00:00+00:00,8941.45,9164.36,8620.08,8706.25,34217320471
2020-01-20 00:00:00+00:00,8704.63,8745.59,8560.47,8657.64,26422375678
2020-01-21 00:00:00+00:00,8658.99,8755.71,8544.52,8745.89,24097418512
2020-01-22 00:00:00+00:00,8744.21,8792.99,8636.75,8680.88,22600204051
2020-01-23 00:00:00+00:00,8680.65,8687.75,8333.64,8406.52,25770680779
2020-01-24 00:00:00+00:00,8405.57,8514.67,8266.84,8445.43,24397913026
2020-01-25 00:00:00+00:00,8440.12,8458.45,8296.22,8367.85,19647331549
2020-01-26 00:00:00+00:00,8364.41,8602.4,8325.5,8596.83,22177678796
2020-01-27 00:00:00+00:00,8597.31,8977.73,8597.31,8909.82,28647338393
2020-01-28 00:00:00+00:00,8912.52,9358.59,8908.45,9358.59,34398744403
2020-01-29 00:00:00+00:00,9357.47,9406.43,9269.47,9316.63,30682598115
2020-01-30 00:00:00+00:00,9316.02,9553.13,9230.9,9508.99,32378792851
2020-01-31 00:00:00+00:00,9508.31,9521.71,9230.78,9350.53,29432489719
2020-02-01 00:00:00+00:00,9346.36,9439.32,9313.24,9392.88,25922656496
2020-02-02 00:00:00+00:00,9389.82,9468.8,9217.82,9344.37,30835736946
2020-02-03 00:00:00+00:00,9344.68,9540.37,9248.63,9293.52,30934096509
2020-02-04 00:00:00+00:00,9292.84,9331.27,9112.81,9180.96,29893183716
2020-02-05 00:00:00+00:00,9183.42,9701.3,9163.7,9613.42,35222060874
2020-02-06 00:00:00+00:00,9617.82,9824.62,9539.82,9729.8,37628823716
2020-02-07 00:00:00+00:00,9726.0,9834.72,9726.0,9795.94,34522718159
2020-02-08 00:00:00+00:00,9793.07,9876.75,9678.91,9865.12,35172043762
2020-02-09 00:00:00+00:00,9863.89,10129.44,9850.39,10116.67,35807884663
2020-02-10 00:00:00+00:00,10115.56,10165.77,9784.56,9856.61,39386548075
2020-02-11 00:00:00+00:00,9855.89,10210.05,9729.33,10208.24,37648059389
2020-02-12 00:00:00+00:00,10202.39,10393.61,10202.39,10326.05,43444303830
2020-02-13 00:00:00+00:00,10323.96,10457.63,10116.16,10214.38,49356071373
2020-02-14 00:00:00+00:00,10211.55,10322.0,10125.53,10312.12,43338264162
2020-02-15 00:00:00+00:00,10313.86,10341.56,9874.43,9889.42,43865054831
2020-02-16 00:00:00+00:00,9889.18,10053.97,9722.39,9934.43,43374780305
2020-02-17 00:00:00+00:00,9936.56,9938.82,9507.64,9690.14,45998298413
2020-02-18 00:00:00+00:00,9691.23,10161.94,9632.38,10142.0,47271023953
2020-02-19 00:00:00+00:00,10143.8,10191.68,9611.22,9633.39,46992019710
2020-02-20 00:00:00+00:00,9629.33,9643.22,9507.9,9608.48,44925260237
2020-02-21 00:00:00+00:00,9611.78,9723.01,9589.74,9686.44,40930547513
2020-02-22 00:00:00+00:00,9687.71,9698.23,9600.73,9663.18,35838025154
2020-02-23 00:00:00+00:00,9663.32,9937.4,9657.79,9924.52,41185185761
2020-02-24 00:00:00+00:00,9921.58,9951.75,9537.04,9650.17,45080496648
2020-02-25 00:00:00+00:00,9651.31,9652.74,9305.02,9341.71,42515259129
2020-02-26 00:00:00+00:00,9338.29,9354.78,8704.43,8820.52,50420050762
2020-02-27 00:00:00+00:00,8825.09,8932.89,8577.2,8784.49,45470195695
2020-02-28 00:00:00+00:00,8788.73,8890.46,8492.93,8672.46,44605450443
2020-02-29 00:00:00+00:00,8671.21,8775.63,8599.51,8599.51,35792392544
2020-03-01 00:00:00+00:00,8599.76,8726.8,8471.21,8562.45,35349164300
2020-03-02 00:00:00+00:00,8563.26,8921.31,8532.63,8869.67,42857674409
2020-03-03 00:00:00+00:00,8865.39,8901.6,8704.99,8787.79,42386715821
2020-03-04 00:00:00+00:00,8788.54,8843.37,8712.43,8755.25,34746706368
2020-03-05 00:00:00+00:00,8760.29,9142.05,8757.25,9078.76,39698054597
2020-03-06 00:00:00+00:00,9078.31,9167.7,9032.08,9122.55,40826885651
2020-03-07 00:00:00+00:00,9121.6,9163.22,8890.74,8909.95,36216930370
2020-03-08 00:00:00+00:00,8908.21,8914.34,8105.25,8108.12,39973102121
2020-03-09 00:00:00+00:00,8111.15,8177.79,7690.1,7923.64,46936995808
2020-03-10 00:00:00+00:00,7922.15,8136.95,7814.76,7909.73,42213940994
2020-03-11 00:00:00+00:00,7910.09,7950.81,7642.81,7911.43,38682762605
2020-03-12 00:00:00+00:00,7913.62,7929.12,4860.35,4970.79,53980357243
2020-03-13 00:00:00+00:00,5017.83,5838.11,4106.98,5563.71,74156772075
2020-03-14 00:00:00+00:00,5573.08,5625.23,5125.07,5200.37,36154506008
2020-03-15 00:00:00+00:00,5201.07,5836.65,5169.28,5392.31,33997889639
2020-03-16 00:00:00+00:00,5385.23,5385.23,4575.36,5014.48,45368026430
2020-03-17 00:00:00+00:00,5002.58,5371.35,4981.91,5225.63,38622642935
2020-03-18 00:00:00+00:00,5227.11,5331.83,5069.34,5238.44,37878801016
2020-03-19 00:00:00+00:00,5245.42,6329.74,5236.97,6191.19,51000731797
2020-03-20 00:00:00+00:00,6191.65,6844.26,5865.78,6198.78,54442976103
2020-03-21 00:00:00+00:00,6206.52,6378.14,5932.82,6185.07,42494390880
2020-03-22 00:00:00+00:00,6185.56,6359.7,5823.71,5830.25,40099664740
2020-03-23 00:00:00+00:00,5831.37,6443.93,5785.0,6416.31,46491916000
2020-03-24 00:00:00+00:00,6436.64,6789.02,6411.07,6734.8,48221910672
2020-03-25 00:00:00+00:00,6738.72,6892.51,6536.93,6681.06,44590107888
2020-03-26 00:00:00+00:00,6675.17,6735.46,6590.96,6716.44,35319797642
2020-03-27 00:00:00+00:00,6719.39,6793.84,6466.7,6469.8,34585598367
2020-03-28 00:00:00+00:00,6467.25,6467.5,6117.84,6242.19,34885225901
2020-03-29 00:00:00+00:00,6245.62,6250.47,5920.09,5922.04,28373690931
2020-03-30 00:00:00+00:00,5925.54,6517.2,5903.23,6429.84,37101651525
2020-03-31 00:00:00+00:00,6430.61,6504.52,6374.16,6438.64,32786468812
2020-04-01 00:00:00+00:00,6437.32,6612.57,6202.37,6606.78,40346426266
2020-04-02 00:00:00+00:00,6606.78,7088.25,6595.92,6793.62,47660646124
2020-04-03 00:00:00+00:00,6797.4,7003.22,6673.34,6733.39,38976504903
2020-04-04 00:00:00+00:00,6738.38,6878.95,6696.48,6867.53,33185988584
