Date,Open,High,Low,Close,Volume,Capital Gains
2018-03-28 00:00:00-04:00,229.83,231.5,227.92,229.02,146452300,0.0
2018-03-29 00:00:00-04:00,230.16,233.81,229.03,231.95,111601600,0.0
2018-04-02 00:00:00-04:00,231.42,231.93,224.47,226.94,186286300,0.0
2018-04-03 00:00:00-04:00,228.17,230.32,226.38,229.85,119956900,0.0
2018-04-04 00:00:00-04:00,226.3,233.01,226.17,232.31,123715300,0.0
2018-04-05 00:00:00-04:00,234.06,235.02,232.98,234.14,82652600,0.0
2018-04-06 00:00:00-04:00,232.18,233.67,227.41,228.92,179521200,0.0
2018-04-09 00:00:00-04:00,230.38,233.44,229.12,230.05,105442900,0.0
2018-04-10 00:00:00-04:00,232.93,234.49,231.8,233.71,103529000,0.0
2018-04-11 00:00:00-04:00,232.23,234.14,232.16,232.48,91140200,0.0
2018-04-12 00:00:00-04:00,233.81,235.34,233.63,234.4,68890500,0.0
2018-04-13 00:00:00-04:00,235.7,235.82,232.7,233.71,85079200,0.0
2018-04-16 00:00:00-04:00,235.34,236.4,234.52,235.63,63405300,0.0
2018-04-17 00:00:00-04:00,237.39,238.75,236.88,238.15,64682000,0.0
2018-04-18 00:00:00-04:00,238.59,239.13,237.87,238.33,57303900,0.0
2018-04-19 00:00:00-04:00,237.67,237.88,235.97,237.01,77655900,0.0
2018-04-20 00:00:00-04:00,236.93,237.15,234.11,235.0,99953100,0.0
2018-04-23 00:00:00-04:00,235.57,236.12,233.88,234.96,65558000,0.0
2018-04-24 00:00:00-04:00,235.98,236.2,230.3,231.8,112885500,0.0
2018-04-25 00:00:00-04:00,231.73,232.81,229.92,232.37,103840900,0.0
2018-04-26 00:00:00-04:00,233.39,235.56,232.95,234.73,67731900,0.0
2018-04-27 00:00:00-04:00,235.34,235.64,234.02,234.95,57053600,0.0
2018-04-30 00:00:00-04:00,235.57,236.12,233.07,233.14,82182300,0.0
2018-05-01 00:00:00-04:00,232.58,233.66,231.03,233.56,74203400,0.0
2018-05-02 00:00:00-04:00,233.36,234.18,231.6,231.99,86368900,0.0
2018-05-03 00:00:00-04:00,231.16,232.13,228.33,231.48,136311500,0.0
2018-05-04 00:00:00-04:00,230.51,235.15,230.18,234.48,91222100,0.0
2018-05-07 00:00:00-04:00,235.24,236.24,234.55,235.27,55304900,0.0
2018-05-08 00:00:00-04:00,234.9,235.63,233.71,235.27,67499200,0.0
2018-05-09 00:00:00-04:00,235.94,237.87,235.42,237.54,59666100,0.0
2018-05-10 00:00:00-04:00,238.28,240.09,238.18,239.76,72063900,0.0
2018-05-11 00:00:00-04:00,239.89,240.76,239.38,240.5,59871500,0.0
2018-05-14 00:00:00-04:00,240.93,241.58,240.06,240.61,54790600,0.0
2018-05-15 00:00:00-04:00,239.38,239.4,238.01,238.95,87036100,0.0
2018-05-16 00:00:00-04:00,238.99,240.42,238.96,239.96,53942600,0.0
2018-05-17 00:00:00-04:00,239.69,240.83,238.98,239.76,56536400,0.0
2018-05-18 00:00:00-04:00,239.41,239.77,238.8,239.16,64368000,0.0
2018-05-21 00:00:00-04:00,240.64,241.49,240.25,240.95,58025900,0.0
2018-05-22 00:00:00-04:00,241.47,241.73,239.96,240.28,52966400,0.0
2018-05-23 00:00:00-04:00,239.01,240.97,238.86,240.95,64694200,0.0
2018-05-24 00:00:00-04:00,240.55,240.82,238.67,240.45,76043800,0.0
2018-05-25 00:00:00-04:00,239.88,240.5,239.38,239.88,56374800,0.0
2018-05-29 00:00:00-04:00,238.26,239.01,236.01,237.12,115908600,0.0
2018-05-30 00:00:00-04:00,238.42,240.72,238.35,240.28,69678400,0.0
2018-05-31 00:00:00-04:00,239.88,240.18,238.21,238.81,93519900,0.0
2018-06-01 00:00:00-04:00,240.11,241.46,240.04,241.16,71258400,0.0
2018-06-04 00:00:00-04:00,241.98,242.56,241.74,242.3,45385200,0.0
2018-06-05 00:00:00-04:00,242.43,242.86,241.67,242.48,51135000,0.0
2018-06-06 00:00:00-04:00,243.09,244.61,242.47,244.51,62732200,0.0
2018-06-07 00:00:00-04:00,244.99,245.28,243.57,244.48,72969400,0.0
2018-06-08 00:00:00-04:00,244.02,245.26,243.85,245.2,72139700,0.0
2018-06-11 00:00:00-04:00,245.42,246.24,245.31,245.53,58892500,0.0
2018-06-12 00:00:00-04:00,245.94,246.21,245.2,245.85,72329000,0.0
2018-06-13 00:00:00-04:00,246.08,246.34,244.86,245.06,79070600,0.0
2018-06-14 00:00:00-04:00,245.93,246.21,245.09,245.68,77097600,0.0
2018-06-15 00:00:00-04:00,244.9,245.7,243.79,245.36,120041600,0.0
2018-06-18 00:00:00-04:00,243.91,244.98,243.43,244.86,52917600,0.0
2018-06-19 00:00:00-04:00,242.59,244.14,242.18,243.92,97531500,0.0
2018-06-20 00:00:00-04:00,244.6,245.0,244.0,244.34,53785500,0.0
2018-06-21 00:00:00-04:00,244.33,244.35,242.31,242.81,71061400,0.0
2018-06-22 00:00:00-04:00,244.06,244.18,243.03,243.25,54898500,0.0
2018-06-25 00:00:00-04:00,242.1,242.26,238.26,239.94,137854200,0.0
2018-06-26 00:00:00-04:00,240.5,241.32,239.75,240.47,68547400,0.0
2018-06-27 00:00:00-04:00,241.05,242.48,238.33,238.48,105110700,0.0
2018-06-28 00:00:00-04:00,238.42,240.6,237.72,239.84,76650500,0.0
2018-06-29 00:00:00-04:00,240.93,242.29,240.07,240.19,97592500,0.0
2018-07-02 00:00:00-04:00,238.62,240.86,238.38,240.7,63554800,0.0
2018-07-03 00:00:00-04:00,241.59,241.69,239.42,239.85,42187100,0.0
2018-07-05 00:00:00-04:00,240.97,241.87,239.9,241.81,56925900,0.0
2018-07-06 00:00:00-04:00,241.83,244.22,241.45,243.85,66493700,0.0
2018-07-09 00:00:00-04:00,244.85,246.1,244.81,246.05,50550400,0.0
2018-07-10 00:00:00-04:00,246.5,247.03,246.21,246.93,51966800,0.0
2018-07-11 00:00:00-04:00,245.38,246.17,244.82,245.13,77054700,0.0
2018-07-12 00:00:00-04:00,246.38,247.4,245.78,247.35,60124700,0.0
2018-07-13 00:00:00-04:00,247.17,247.84,246.72,247.54,48216000,0.0
2018-07-16 00:00:00-04:00,247.59,247.73,246.88,247.32,48201000,0.0
2018-07-17 00:00:00-04:00,246.55,248.71,246.5,248.32,52315500,0.0
2018-07-18 00:00:00-04:00,248.4,248.95,247.96,248.84,44593500,0.0
2018-07-19 00:00:00-04:00,248.18,248.56,247.43,247.91,61412100,0.0
2018-07-20 00:00:00-04:00,247.7,248.33,247.46,247.62,82337700,0.0
2018-07-23 00:00:00-04:00,247.42,248.29,247.07,248.08,47047600,0.0
2018-07-24 00:00:00-04:00,249.49,250.17,248.46,249.33,68026900,0.0
2018-07-25 00:00:00-04:00,249.08,251.77,249.04,251.46,78882900,0.0
2018-07-26 00:00:00-04:00,250.74,251.54,250.64,250.86,57919500,0.0
2018-07-27 00:00:00-04:00,251.19,251.29,248.24,249.16,76768700,0.0
2018-07-30 00:00:00-04:00,249.24,249.4,247.34,247.86,63742500,0.0
2018-07-31 00:00:00-04:00,248.62,249.69,248.24,249.08,68570500,0.0
2018-08-01 00:00:00-04:00,249.29,249.79,248.02,248.67,53853300,0.0
2018-08-02 00:00:00-04:00,247.37,250.19,247.16,250.02,63426400,0.0
2018-08-03 00:00:00-04:00,250.15,251.15,249.97,251.09,53935400,0.0
2018-08-06 00:00:00-04:00,251.13,252.32,250.74,252.01,39400900,0.0
2018-08-07 00:00:00-04:00,252.68,253.23,252.55,252.85,43196600,0.0
2018-08-08 00:00:00-04:00,252.68,253.14,252.28,252.74,42114600,0.0
2018-08-09 00:00:00-04:00,252.8,253.19,252.26,252.39,35717000,0.0
2018-08-10 00:00:00-04:00,250.96,251.5,250.0,250.7,77076000,0.0
2018-08-13 00:00:00-04:00,250.98,251.59,249.47,249.77,65732900,0.0
2018-08-14 00:00:00-04:00,250.49,251.6,250.1,251.36,43842000,0.0
2018-08-15 00:00:00-04:00,250.01,250.15,248.05,249.48,102925400,0.0
2018-08-16 00:00:00-04:00,250.92,252.37,250.88,251.5,69967900,0.0
2018-08-17 00:00:00-04:00,251.3,252.83,250.89,252.39,65618500,0.0
2018-08-20 00:00:00-04:00,252.84,253.19,252.39,252.93,39807500,0.0
2018-08-21 00:00:00-04:00,253.44,254.38,252.96,253.52,67272000,0.0
2018-08-22 00:00:00-04:00,253.11,253.89,252.85,253.37,44993300,0.0
2018-08-23 00:00:00-04:00,253.19,254.05,252.71,253.03,49204900,0.0
2018-08-24 00:00:00-04:00,253.61,254.7,253.55,254.56,57487400,0.0
2018-08-27 00:00:00-04:00,255.75,256.67,255.59,256.56,57072400,0.0
2018-08-28 00:00:00-04:00,257.03,257.13,256.23,256.69,46943500,0.0
2018-08-29 00:00:00-04:00,256.9,258.3,256.66,258.07,61485500,0.0
2018-08-30 00:00:00-04:00,257.59,257.96,256.43,257.03,61229500,0.0
2018-08-31 00:00:00-04:00,256.62,257.48,256.13,257.03,66140800,0.0
2018-09-04 00:00:00-04:00,256.62,256.95,255.59,256.59,57594400,0.0
2018-09-05 00:00:00-04:00,256.24,256.44,254.89,255.9,72452400,0.0
2018-09-06 00:00:00-04:00,256.01,256.31,254.1,255.13,65909900,0.0
2018-09-07 00:00:00-04:00,254.09,255.61,253.85,254.63,73524800,0.0
2018-09-10 00:00:00-04:00,255.64,255.91,254.88,255.08,50210900,0.0
2018-09-11 00:00:00-04:00,254.43,256.36,254.09,255.92,50530500,0.0
2018-09-12 00:00:00-04:00,255.93,256.58,255.19,255.98,59810800,0.0
2018-09-13 00:00:00-04:00,257.04,257.68,256.76,257.49,51034200,0.0
2018-09-14 00:00:00-04:00,257.7,257.88,256.76,257.54,55079900,0.0
2018-09-17 00:00:00-04:00,257.49,257.52,255.9,256.18,68244000,0.0
2018-09-18 00:00:00-04:00,256.39,258.16,256.36,257.57,61930400,0.0
2018-09-19 00:00:00-04:00,257.62,258.26,257.49,257.84,49080600,0.0
2018-09-20 00:00:00-04:00,259.1,260.25,257.86,259.93,100360600,0.0
2018-09-21 00:00:00-04:00,260.67,260.79,259.53,259.69,105479700,0.0
2018-09-24 00:00:00-04:00,259.11,259.26,258.25,258.83,53409600,0.0
2018-09-25 00:00:00-04:00,259.28,259.39,258.35,258.59,44370000,0.0
2018-09-26 00:00:00-04:00,258.73,259.91,257.4,257.82,79739700,0.0
2018-09-27 00:00:00-04:00,258.29,259.62,258.01,258.54,59249500,0.0
2018-09-28 00:00:00-04:00,257.91,259.06,257.88,258.56,70091400,0.0
2018-10-01 00:00:00-04:00,259.8,260.53,258.79,259.46,62078900,0.0
2018-10-02 00:00:00-04:00,259.31,260.02,258.94,259.31,47258200,0.0
2018-10-03 00:00:00-04:00,260.36,260.78,259.1,259.45,64694600,0.0
2018-10-04 00:00:00-04:00,258.97,259.02,255.84,257.42,111545900,0.0
2018-10-05 00:00:00-04:00,257.65,258.16,254.56,255.98,105951700,0.0
2018-10-08 00:00:00-04:00,255.3,256.34,253.92,255.98,87742200,0.0
2018-10-09 00:00:00-04:00,255.6,256.91,255.05,255.61,74339000,0.0
2018-10-10 00:00:00-04:00,255.1,255.17,247.14,247.52,214731000,0.0
2018-10-11 00:00:00-04:00,246.43,248.05,240.45,242.06,274840500,0.0
2018-10-12 00:00:00-04:00,246.16,246.44,242.24,245.43,183186500,0.0
2018-10-15 00:00:00-04:00,245.07,246.4,243.96,244.05,102263700,0.0
2018-10-16 00:00:00-04:00,246.0,249.76,245.53,249.38,118255800,0.0
2018-10-17 00:00:00-04:00,249.42,250.05,246.86,249.43,110626000,0.0
2018-10-18 00:00:00-04:00,248.49,249.09,244.55,245.83,134557500,0.0
2018-10-19 00:00:00-04:00,246.48,248.41,245.0,245.69,139901600,0.0
2018-10-22 00:00:00-04:00,246.36,246.68,244.06,244.59,82415800,0.0
2018-10-23 00:00:00-04:00,240.98,244.47,238.9,243.34,146352700,0.0
2018-10-24 00:00:00-04:00,243.1,243.48,235.42,235.97,177806700,0.0
2018-10-25 00:00:00-04:00,237.8,241.74,236.78,240.21,138061500,0.0
2018-10-26 00:00:00-04:00,236.51,241.02,233.28,235.98,201574600,0.0
2018-10-29 00:00:00-04:00,239.07,240.36,231.11,234.67,160749100,0.0
2018-10-30 00:00:00-04:00,234.5,238.46,234.02,238.15,157116000,0.0
2018-10-31 00:00:00-04:00,240.71,243.01,240.24,240.69,128296300,0.0
2018-11-01 00:00:00-04:00,241.56,243.45,240.47,243.26,99495000,0.0
2018-11-02 00:00:00-04:00,244.36,244.79,239.77,241.82,122634100,0.0
2018-11-05 00:00:00-05:00,242.3,243.7,241.33,243.15,65622500,0.0
2018-11-06 00:00:00-05:00,243.09,244.85,243.02,244.69,60085900,0.0
2018-11-07 00:00:00-05:00,246.86,250.01,246.43,249.93,102752100,0.0
2018-11-08 00:00:00-05:00,249.13,250.11,248.33,249.47,65584900,0.0
2018-11-09 00:00:00-05:00,248.17,248.35,245.63,247.04,98812600,0.0
2018-11-12 00:00:00-05:00,246.53,246.77,241.9,242.42,99673600,0.0
2018-11-13 00:00:00-05:00,242.88,244.87,241.25,241.97,98176600,0.0
2018-11-14 00:00:00-05:00,243.83,244.23,238.76,240.31,125335900,0.0
2018-11-15 00:00:00-05:00,239.05,243.28,237.47,242.82,135101400,0.0
2018-11-16 00:00:00-05:00,241.73,244.36,241.21,243.45,126668000,0.0
2018-11-19 00:00:00-05:00,242.85,243.14,238.42,239.33,103061700,0.0
2018-11-20 00:00:00-05:00,236.01,237.47,234.04,234.9,136021300,0.0
2018-11-21 00:00:00-05:00,236.45,237.6,235.7,235.71,75563700,0.0
2018-11-23 00:00:00-05:00,234.07,235.53,233.97,234.13,42807900,0.0
2018-11-26 00:00:00-05:00,236.38,238.13,235.99,237.91,79981400,0.0
2018-11-27 00:00:00-05:00,236.88,238.71,236.27,238.71,75502400,0.0
2018-11-28 00:00:00-05:00,239.78,244.21,238.65,244.21,127629600,0.0
2018-11-29 00:00:00-05:00,243.43,245.07,242.3,243.67,82346400,0.0
2018-11-30 00:00:00-05:00,243.52,245.72,243.2,245.16,98204200,0.0
2018-12-03 00:00:00-05:00,249.28,249.38,246.81,248.41,103176300,0.0
2018-12-04 00:00:00-05:00,247.58,248.01,240.05,240.36,177986000,0.0
2018-12-06 00:00:00-05:00,236.51,240.11,233.41,239.99,204185400,0.0
2018-12-07 00:00:00-05:00,239.65,241.22,233.58,234.42,161018900,0.0
2018-12-10 00:00:00-05:00,234.24,235.83,230.01,234.86,151445900,0.0
2018-12-11 00:00:00-05:00,238.05,238.24,233.45,234.91,121504400,0.0
2018-12-12 00:00:00-05:00,237.88,239.24,236.02,236.1,97976700,0.0
2018-12-13 00:00:00-05:00,237.04,237.9,234.9,236.02,96662700,0.0
2018-12-14 00:00:00-05:00,233.87,234.82,231.11,231.66,116961100,0.0
2018-12-17 00:00:00-05:00,230.71,231.82,225.49,227.11,165492300,0.0
2018-12-18 00:00:00-05:00,228.75,229.42,225.26,226.86,134515100,0.0
2018-12-19 00:00:00-05:00,226.94,230.71,221.77,223.47,214992800,0.0
2018-12-20 00:00:00-05:00,222.22,223.79,217.59,219.83,252053400,0.0
2018-12-21 00:00:00-05:00,220.73,223.39,214.68,215.33,255345600,0.0
2018-12-24 00:00:00-05:00,213.84,215.45,209.57,209.64,147311600,0.0
2018-12-26 00:00:00-05:00,211.09,220.23,209.12,220.23,218485400,0.0
2018-12-27 00:00:00-05:00,217.0,222.12,213.77,221.92,186267300,0.0
2018-12-28 00:00:00-05:00,223.27,224.9,220.47,221.63,153100200,0.0
2018-12-31 00:00:00-05:00,223.25,223.81,221.38,223.57,144299400,0.0
2019-01-02 00:00:00-05:00,220.05,224.73,220.02,223.81,126925200,0.0
2019-01-03 00:00:00-05:00,222.06,222.37,217.98,218.47,144140700,0.0
2019-01-04 00:00:00-05:00,221.49,226.43,221.11,225.78,142628800,0.0
2019-01-07 00:00:00-05:00,226.05,228.97,225.16,227.56,103139100,0.0
2019-01-08 00:00:00-05:00,229.75,230.18,227.22,229.7,102512600,0.0
2019-01-09 00:00:00-05:00,230.41,231.62,229.18,230.77,95006600,0.0
2019-01-10 00:00:00-05:00,229.25,231.84,228.57,231.59,96823900,0.0
2019-01-11 00:00:00-05:00,230.52,231.71,229.93,231.68,73858100,0.0
2019-01-14 00:00:00-05:00,229.78,231.07,229.38,230.26,70908200,0.0
2019-01-15 00:00:00-05:00,230.64,233.22,230.63,232.9,85208300,0.0
2019-01-16 00:00:00-05:00,233.33,234.35,233.13,233.47,77636700,0.0
2019-01-17 00:00:00-05:00,232.6,236.1,232.55,235.24,96118400,0.0
2019-01-18 00:00:00-05:00,237.05,238.83,235.27,238.37,127900300,0.0
2019-01-22 00:00:00-05:00,236.9,237.12,233.54,235.15,115531200,0.0
2019-01-23 00:00:00-05:00,236.18,236.88,233.18,235.64,86030300,0.0
2019-01-24 00:00:00-05:00,235.46,236.35,234.45,235.77,59204100,0.0
2019-01-25 00:00:00-05:00,237.61,238.58,235.86,237.76,96883400,0.0
2019-01-28 00:00:00-05:00,235.62,236.02,234.19,235.95,85613700,0.0
2019-01-29 00:00:00-05:00,236.1,236.66,234.81,235.64,66136300,0.0
2019-01-30 00:00:00-05:00,237.15,240.21,236.39,239.37,92473700,0.0
2019-01-31 00:00:00-05:00,239.31,241.96,239.09,241.47,104012100,0.0
2019-02-01 00:00:00-05:00,241.67,242.61,240.8,241.59,85782500,0.0
2019-02-04 00:00:00-05:00,241.63,243.35,240.96,243.29,60744800,0.0
2019-02-05 00:00:00-05:00,243.72,244.61,243.22,244.31,79552800,0.0
2019-02-06 00:00:00-05:00,244.03,244.52,243.25,243.99,58347800,0.0
2019-02-07 00:00:00-05:00,242.38,242.92,240.01,241.66,95482000,0.0
2019-02-08 00:00:00-05:00,240.42,242.06,239.6,241.96,75788900,0.0
2019-02-11 00:00:00-05:00,242.61,242.87,241.56,242.09,68021400,0.0
2019-02-12 00:00:00-05:00,243.7,245.58,243.63,245.2,72270200,0.0
2019-02-13 00:00:00-05:00,246.04,246.84,245.62,246.0,65277200,0.0
2019-02-14 00:00:00-05:00,244.92,246.58,244.1,245.45,83234400,0.0
2019-02-15 00:00:00-05:00,247.23,248.17,247.02,248.13,97088700,0.0
2019-02-19 00:00:00-05:00,247.33,249.21,247.32,248.56,59120800,0.0
2019-02-20 00:00:00-05:00,248.52,249.52,248.02,249.06,76610800,0.0
2019-02-21 00:00:00-05:00,248.42,248.78,247.22,248.17,64214700,0.0
2019-02-22 00:00:00-05:00,248.79,249.91,248.16,249.71,78114600,0.0
2019-02-25 00:00:00-05:00,251.14,251.65,249.97,250.05,69030700,0.0
2019-02-26 00:00:00-05:00,249.7,250.75,249.5,249.87,56844100,0.0
2019-02-27 00:00:00-05:00,249.16,250.12,248.23,249.77,56921600,0.0
2019-02-28 00:00:00-05:00,249.55,249.99,248.98,249.3,69268300,0.0
2019-03-01 00:00:00-05:00,250.88,251.27,249.43,250.86,78880500,0.0
2019-03-04 00:00:00-05:00,251.91,252.16,247.66,249.95,106494600,0.0
2019-03-05 00:00:00-05:00,250.07,250.27,249.06,249.61,59114600,0.0
2019-03-06 00:00:00-05:00,249.72,249.73,247.77,248.09,75039800,0.0
2019-03-07 00:00:00-05:00,247.65,247.79,245.18,246.02,94885100,0.0
2019-03-08 00:00:00-05:00,244.17,245.7,243.7,245.53,85795800,0.0
2019-03-11 00:00:00-04:00,246.24,249.25,246.22,249.09,65098900,0.0
2019-03-12 00:00:00-04:00,249.64,250.54,249.45,250.03,79667500,0.0
2019-03-13 00:00:00-04:00,250.91,252.61,250.75,251.68,80639200,0.0
2019-03-14 00:00:00-04:00,251.71,252.13,251.08,251.52,67518400,0.0
2019-03-15 00:00:00-04:00,252.07,253.57,251.88,252.76,81309000,0.0
2019-03-18 00:00:00-04:00,252.98,253.98,252.75,253.68,62199800,0.0
2019-03-19 00:00:00-04:00,254.74,255.5,252.85,253.74,90268100,0.0
2019-03-20 00:00:00-04:00,253.53,254.73,251.87,252.98,84609200,0.0
2019-03-21 00:00:00-04:00,252.16,256.24,252.12,255.84,79550400,0.0
2019-03-22 00:00:00-04:00,254.48,255.0,250.85,250.91,122659300,0.0
2019-03-25 00:00:00-04:00,250.57,251.76,249.47,250.72,85575200,0.0
2019-03-26 00:00:00-04:00,252.48,253.54,251.19,252.59,68125900,0.0
2019-03-27 00:00:00-04:00,252.58,253.17,249.73,251.27,72224700,0.0
2019-03-28 00:00:00-04:00,251.9,252.67,250.75,252.22,56238500,0.0
2019-03-29 00:00:00-04:00,253.73,254.14,252.61,253.81,82186800,0.0
2019-04-01 00:00:00-04:00,255.81,257.12,255.54,256.82,77617900,0.0
2019-04-02 00:00:00-04:00,257.01,257.18,256.16,256.95,40070400,0.0
2019-04-03 00:00:00-04:00,258.16,258.56,256.75,257.35,68243200,0.0
2019-04-04 00:00:00-04:00,257.68,258.29,256.99,258.04,48997500,0.0
2019-04-05 00:00:00-04:00,258.7,259.34,258.41,259.29,58621700,0.0
2019-04-08 00:00:00-04:00,258.86,259.59,258.21,259.48,53566300,0.0
2019-04-09 00:00:00-04:00,258.52,258.85,257.61,258.15,66142300,0.0
2019-04-10 00:00:00-04:00,258.57,259.12,258.15,259.03,52601500,0.0
2019-04-11 00:00:00-04:00,259.52,259.53,258.4,258.96,55093100,0.0
2019-04-12 00:00:00-04:00,260.57,260.99,259.01,260.71,69727800,0.0
2019-04-15 00:00:00-04:00,260.79,260.89,259.74,260.54,49596700,0.0
2019-04-16 00:00:00-04:00,261.42,261.48,260.12,260.71,52153200,0.0
2019-04-17 00:00:00-04:00,261.83,261.86,259.66,260.08,58268300,0.0
2019-04-18 00:00:00-04:00,260.66,260.86,259.37,260.59,68708500,0.0
2019-04-22 00:00:00-04:00,259.83,260.97,259.74,260.81,40160100,0.0
2019-04-23 00:00:00-04:00,261.18,263.39,260.95,263.16,52246600,0.0
2019-04-24 00:00:00-04:00,263.08,263.41,262.43,262.57,50392900,0.0
2019-04-25 00:00:00-04:00,262.48,263.07,261.23,262.41,57770900,0.0
2019-04-26 00:00:00-04:00,262.46,263.71,261.69,263.63,50916400,0.0
2019-04-29 00:00:00-04:00,263.72,264.57,263.63,264.05,57197700,0.0
2019-04-30 00:00:00-04:00,263.71,264.47,262.3,264.18,81111700,0.0
2019-05-01 00:00:00-04:00,264.81,265.02,262.19,262.2,71671900,0.0
2019-05-02 00:00:00-04:00,262.08,263.0,260.14,261.63,65030200,0.0
2019-05-03 00:00:00-04:00,263.1,264.47,261.74,264.19,56543700,0.0
2019-05-06 00:00:00-04:00,259.9,263.54,259.58,263.1,107198100,0.0
2019-05-07 00:00:00-04:00,260.71,261.3,256.81,258.71,144729900,0.0
2019-05-08 00:00:00-04:00,258.35,260.06,257.76,258.35,91568300,0.0
2019-05-09 00:00:00-04:00,256.28,258.17,254.55,257.57,103471100,0.0
2019-05-10 00:00:00-04:00,256.64,259.62,253.65,258.86,112429300,0.0
2019-05-13 00:00:00-04:00,253.76,254.72,251.52,252.36,127290500,0.0
2019-05-14 00:00:00-04:00,253.37,256.17,253.25,254.64,77003200,0.0
2019-05-15 00:00:00-04:00,253.01,256.77,252.81,256.13,73956400,0.0
2019-05-16 00:00:00-04:00,256.83,259.86,256.76,258.5,76749600,0.0
2019-05-17 00:00:00-04:00,256.2,259.31,256.19,256.83,100353000,0.0
2019-05-20 00:00:00-04:00,255.23,256.94,254.39,255.13,62877600,0.0
2019-05-21 00:00:00-04:00,256.82,257.81,256.57,257.44,46847100,0.0
2019-05-22 00:00:00-04:00,256.48,257.6,256.17,256.64,49482500,0.0
2019-05-23 00:00:00-04:00,254.42,254.47,252.1,253.51,98733800,0.0
2019-05-24 00:00:00-04:00,254.95,255.36,253.46,254.08,55268100,0.0
2019-05-28 00:00:00-04:00,254.36,255.31,251.7,251.72,70029400,0.0
2019-05-29 00:00:00-04:00,250.61,251.01,248.63,250.03,104972900,0.0
2019-05-30 00:00:00-04:00,250.79,251.62,249.62,250.71,62523800,0.0
2019-05-31 00:00:00-04:00,248.17,249.0,247.31,247.34,86862800,0.0
2019-06-03 00:00:00-04:00,247.37,248.49,245.38,246.71,96428000,0.0
2019-06-04 00:00:00-04:00,249.0,252.2,248.55,252.06,77231900,0.0
2019-06-05 00:00:00-04:00,253.68,254.27,251.87,254.25,71169700,0.0
2019-06-06 00:00:00-04:00,254.54,256.57,253.89,255.9,69430400,0.0
2019-06-07 00:00:00-04:00,256.91,259.54,256.74,258.46,74272200,0.0
2019-06-10 00:00:00-04:00,260.0,261.31,259.56,259.65,60799100,0.0
2019-06-11 00:00:00-04:00,261.46,261.83,258.94,259.58,58641300,0.0
2019-06-12 00:00:00-04:00,259.35,259.91,258.61,259.12,47096300,0.0
2019-06-13 00:00:00-04:00,260.03,260.55,259.33,260.19,48945200,0.0
2019-06-14 00:00:00-04:00,259.91,260.51,259.14,259.91,52324700,0.0
2019-06-17 00:00:00-04:00,260.14,260.77,259.83,260.0,39205700,0.0
2019-06-18 00:00:00-04:00,261.82,263.78,261.46,262.73,85434800,0.0
2019-06-19 00:00:00-04:00,262.86,263.85,261.89,263.32,78674400,0.0
2019-06-20 00:00:00-04:00,266.0,266.24,263.38,265.84,116570000,0.0
2019-06-21 00:00:00-04:00,265.57,266.82,265.23,265.45,83309500,0.0
2019-06-24 00:00:00-04:00,265.66,265.97,264.97,265.12,47582700,0.0
2019-06-25 00:00:00-04:00,265.18,265.21,262.42,262.52,82028700,0.0
2019-06-26 00:00:00-04:00,263.42,263.92,262.15,262.26,51584900,0.0
2019-06-27 00:00:00-04:00,263.02,263.7,262.64,263.19,40355200,0.0
2019-06-28 00:00:00-04:00,264.17,265.04,263.65,264.55,59350900,0.0
2019-07-01 00:00:00-04:00,267.87,268.09,265.75,266.95,78705600,0.0
2019-07-02 00:00:00-04:00,266.9,267.7,266.06,267.64,61504500,0.0
2019-07-03 00:00:00-04:00,268.32,269.8,268.18,269.78,40898900,0.0
2019-07-05 00:00:00-04:00,268.56,269.64,267.26,269.48,51677300,0.0
2019-07-08 00:00:00-04:00,268.17,269.3,267.45,268.0,45841800,0.0
2019-07-09 00:00:00-04:00,266.84,268.63,266.79,268.33,41101300,0.0
2019-07-10 00:00:00-04:00,269.4,270.56,268.86,269.61,58448500,0.0
2019-07-11 00:00:00-04:00,270.25,270.49,269.24,270.24,50826100,0.0
2019-07-12 00:00:00-04:00,270.73,271.53,270.42,271.45,40326000,0.0
2019-07-15 00:00:00-04:00,271.89,271.89,271.04,271.54,33900000,0.0
2019-07-16 00:00:00-04:00,271.45,271.66,270.36,270.67,36650100,0.0
2019-07-17 00:00:00-04:00,270.64,270.8,268.83,268.83,36036300,0.0
2019-07-18 00:00:00-04:00,268.33,270.19,267.89,269.81,51392600,0.0
2019-07-19 00:00:00-04:00,270.9,270.93,268.14,268.31,58678600,0.0
2019-07-22 00:00:00-04:00,268.71,269.51,268.19,268.97,43638100,0.0
2019-07-23 00:00:00-04:00,270.09,270.89,269.26,270.89,44564500,0.0
2019-07-24 00:00:00-04:00,270.14,272.17,270.05,272.17,47213200,0.0
2019-07-25 00:00:00-04:00,271.72,271.77,270.06,270.87,55394100,0.0
2019-07-26 00:00:00-04:00,271.55,272.88,271.43,272.68,45084100,0.0
2019-07-29 00:00:00-04:00,272.56,272.68,271.63,272.19,38126500,0.0
2019-07-30 00:00:00-04:00,270.79,271.92,270.41,271.52,45849000,0.0
2019-07-31 00:00:00-04:00,271.76,271.95,266.53,268.55,104245200,0.0
2019-08-01 00:00:00-04:00,268.7,271.65,265.41,266.21,142646600,0.0
2019-08-02 00:00:00-04:00,265.31,265.56,262.65,264.2,116749700,0.0
